player_id,player_name,games,time,goals,shots,key_passes,yellow_cards,red_cards,position,team_name
3566,Christophe Jallet,12,852,1,3,12,0,0,D S,Amiens
3965,Arturo Calabresi,21,1879,1,6,6,5,0,D,Amiens
5767,Fousseni Diabate,20,1218,1,7,13,3,0,M S,Amiens
6281,Bongani Zungu,21,977,1,7,2,4,0,M S,Amiens
6897,Juan Ferney Otero,18,1216,1,19,9,0,1,F M S,Amiens
7069,Saman Ghoddos,5,224,1,6,5,1,0,F M S,Amiens
8177,Jack Lahne,1,5,1,1,0,0,0,S,Amiens
1627,Eddy Gnahore,17,1137,0,6,6,2,1,M S,Amiens
3207,Alexis Blin,24,1844,0,2,7,4,0,D M S,Amiens
3770,Quentin Cornette,13,327,0,3,3,0,0,M S,Amiens
5662,Isaac Mbenza,3,86,0,4,3,0,0,M S,Amiens
5957,Régis Gurtner,28,2520,0,0,1,0,0,GK,Amiens
5960,Prince,3,270,0,0,0,0,0,D,Amiens
5963,Thomas Monconduit,19,1379,0,11,10,8,0,M S,Amiens
6895,Jordan Lefort,10,842,0,3,3,2,0,D S,Amiens
6898,Cheick Timite,3,115,0,3,1,0,0,M S,Amiens
7001,Nicholas Opoku,7,630,0,1,0,1,0,D,Amiens
7741,Madih Talal,2,18,0,0,0,0,0,S,Amiens
8013,Aurélien Chedjou,22,1973,0,8,3,2,1,D,Amiens
6905,Ludovic Ajorque,26,2082,8,50,16,3,0,F S,Strasbourg
3549,Adrien Thomasson,25,2089,7,49,39,4,0,F M S,Strasbourg
5800,Lebo Mothiba,21,1045,4,28,10,0,0,F S,Strasbourg
3461,Majeed Waris,7,372,2,6,5,1,0,F M S,Strasbourg
5975,Kenny Lala,25,2032,2,19,29,1,0,D M S,Strasbourg
5978,Dmitri Lienard,22,1491,2,34,33,3,0,M S,Strasbourg
728,Lamine Koné,18,1470,1,8,4,4,0,D S,Strasbourg
3322,Alexander Djiku,25,2058,1,20,6,6,0,D M S,Strasbourg
4242,Stefan Mitrovic,23,2058,1,5,4,4,0,D,Strasbourg
5977,Joia Nuno Da Costa,14,512,1,18,5,4,0,F S,Strasbourg
6128,Kévin Zohi,17,520,1,16,3,1,0,F M S,Strasbourg
6380,Anthony Caci,8,696,1,4,13,0,0,D,Strasbourg
6945,Youssouf Fofana,13,1009,1,14,8,0,0,M S,Strasbourg
1932,Sanjin Prcic,3,74,0,1,0,0,0,M S,Strasbourg
3346,Jonas Martin,3,253,0,2,4,0,0,M,Strasbourg
3514,Benjamin Corgnet,6,256,0,4,1,0,0,M S,Strasbourg
5985,Jeremy Grimm,1,1,0,0,0,0,0,S,Strasbourg
6318,Lionel Carole,18,1278,0,5,14,3,0,D M S,Strasbourg
6623,Abdallah Ndour,6,374,0,0,6,0,1,D S,Strasbourg
6903,Matz Sels,27,2430,0,0,0,0,0,GK,Strasbourg
6904,Ibrahima Sissoko,23,1595,0,16,14,5,0,M S,Strasbourg
6906,Moataz Zemzemi,1,17,0,1,1,0,0,S,Strasbourg
7551,Mohamed Simakan,19,1506,0,9,10,4,0,D M S,Strasbourg
7762,Jean-Ricner Bellegarde,24,1515,0,18,21,2,0,F M S,Strasbourg
7915,Adrien Lebeau,2,7,0,0,0,0,0,S,Strasbourg
3463,Romain Philippoteaux,27,2006,5,31,22,3,0,F M S,Nimes
6864,Renaud Ripart,24,2042,4,48,20,0,0,D F M S,Nimes
7773,Zinedine Ferhat,26,2251,3,45,51,1,0,F M S,Nimes
7776,Kévin Denkey,17,576,3,20,5,1,0,F S,Nimes
3373,Pablo Martinez,26,2340,2,13,4,3,1,D,Nimes
3512,Nolan Roux,7,603,2,18,9,0,0,F,Nimes
3740,Lucas Deaux,17,1356,2,15,15,2,0,M S,Nimes
7557,Yassin Benrahou,9,769,2,23,19,1,0,F M,Nimes
8318,Moussa Koné,5,133,2,7,1,0,0,F S,Nimes
4765,Loïck Landre,11,929,1,6,2,2,0,D S,Nimes
6861,Anthony Briancon,22,1736,1,18,3,0,2,D S,Nimes
6862,Florian Miguel,24,2072,1,18,14,6,1,D S,Nimes
6866,Theo Valls,23,1682,1,25,25,1,1,M S,Nimes
3251,Paul Bernardoni,25,2203,0,0,0,0,0,GK,Nimes
4769,Pierrick Valdivia,2,73,0,0,0,0,0,M S,Nimes
5760,Sami Benamar,2,11,0,0,0,0,0,S,Nimes
6860,Sofiane Alakouch,17,1416,0,9,11,3,0,D,Nimes
6868,Gaetan Paquiez,21,1534,0,5,5,4,1,D M S,Nimes
6869,Antonin Bobichon,2,180,0,2,2,0,0,M,Nimes
7157,Lucas Buades,6,116,0,0,0,0,0,F S,Nimes
7540,Theo Sainte Luce,3,18,0,0,0,0,0,S,Nimes
7774,Haris Duljevic,14,502,0,14,11,0,0,F M S,Nimes
7775,Lucas Lionel Dias,4,317,0,0,0,0,0,GK S,Nimes
7852,Sidy Sarr,22,1125,0,21,11,6,0,M S,Nimes
7853,Vlatko Stojanovski,6,104,0,2,3,0,0,F S,Nimes
7913,Lamine Fomba,20,1363,0,14,10,5,0,M S,Nimes
8024,Antoine Valerio,5,81,0,0,0,0,0,M S,Nimes
8189,Lucas Valls,1,8,0,0,0,0,0,S,Nimes
5724,Irvin Cardona,21,1449,6,50,18,3,0,F M S,Brest
3243,Gaëtan Charbonnier,26,2071,4,50,32,5,0,F M S,Brest
3446,Yoann Court,23,1475,3,33,17,6,0,F M S,Brest
3580,Alexandre Mendy,20,894,3,29,6,2,1,F S,Brest
3713,Samuel Grandsir,24,1505,3,27,20,0,0,F M S,Brest
7734,Cristian Battocchio,24,1394,3,20,19,1,0,M S,Brest
3741,Paul Lasne,19,1226,2,13,16,1,0,M S,Brest
4828,Mathias Autret,23,1227,2,27,29,3,0,F M S,Brest
7729,Julien Faussurier,22,1980,2,10,27,1,0,D,Brest
7730,Jean-Charles Castelletto,22,1842,1,3,4,3,1,D,Brest
7731,Denys Bain,15,1267,1,3,0,3,1,D S,Brest
7733,Ferris N&#039;Goma,4,19,1,2,0,1,0,S,Brest
8151,Hianga&#039;a M&#039;Bock,2,141,1,4,1,0,0,M S,Brest
3227,Ludovic Baal,11,820,0,2,14,1,0,D S,Brest
3383,Kévin Mayi,2,2,0,0,0,0,0,S,Brest
5742,Hugo Magnetti,8,227,0,6,4,1,0,M S,Brest
6500,Romain Perraud,20,1668,0,22,16,1,0,D S,Brest
6736,Ibrahima Diallo,19,1563,0,5,10,2,0,M S,Brest
7728,Gautier Larsonneur,27,2400,0,0,1,2,0,GK,Brest
7732,Haris Belkebla,23,1816,0,7,9,4,0,M S,Brest
7735,Donovan Léon,2,120,0,0,0,0,0,GK S,Brest
7736,Brendan Chardonnet,12,822,0,5,2,4,0,D S,Brest
7907,Gaëtan Belaud,7,582,0,3,2,0,0,D S,Brest
8049,Jean-Kevin Duverne,14,1175,0,2,1,0,0,D S,Brest
227,Robert Lewandowski,31,2763,34,138,36,5,0,F,Bayern Munich
993,Serge Gnabry,31,2221,12,95,54,0,0,F M S,Bayern Munich
224,Thomas Müller,33,2258,8,53,83,5,0,M S,Bayern Munich
488,Philippe Coutinho,23,1420,8,58,30,0,0,M S,Bayern Munich
335,Leon Goretzka,24,1521,6,40,20,2,0,M S,Bayern Munich
3363,Benjamin Pavard,32,2788,5,24,19,5,0,D S,Bayern Munich
226,Kingsley Coman,24,1507,4,37,32,2,0,F M S,Bayern Munich
448,Ivan Perisic,22,1197,4,40,21,1,0,F M S,Bayern Munich
8044,Joshua Zirkzee,9,288,4,11,1,0,0,F S,Bayern Munich
223,Joshua Kimmich,33,2827,3,25,77,7,0,D M S,Bayern Munich
229,Thiago Alcántara,24,1773,3,18,20,7,0,M S,Bayern Munich
7345,Alphonso Davies,29,2228,3,12,36,2,1,D S,Bayern Munich
391,David Alaba,28,2501,1,19,19,0,0,D S,Bayern Munich
3603,Corentin Tolisso,13,632,1,15,13,0,0,M S,Bayern Munich
6148,Michaël Cuisance,9,300,1,12,5,1,0,M S,Bayern Munich
75,Niklas Süle,8,641,0,6,2,1,0,D,Bayern Munich
217,Manuel Neuer,33,2970,0,0,0,0,0,GK,Bayern Munich
220,Jérôme Boateng,24,1813,0,6,5,5,1,D S,Bayern Munich
225,Javi Martínez,16,665,0,1,2,3,1,D M S,Bayern Munich
231,Sven Ulreich,1,90,0,0,0,0,0,GK,Bayern Munich
2276,Lucas Hernández,19,906,0,3,4,3,0,D S,Bayern Munich
2418,Álvaro Odriozola,3,157,0,0,3,0,0,D S,Bayern Munich
5228,Renato Sanches,1,2,0,0,0,0,0,S,Bayern Munich
6356,Kwasi Okyere Wriedt,1,11,0,1,0,0,0,S,Bayern Munich
7266,Leon Dajaku,2,11,0,0,0,0,0,S,Bayern Munich
7777,Sarpreet Singh,2,69,0,1,0,0,0,M S,Bayern Munich
8207,Oliver Batista Meier,1,12,0,0,0,0,0,S,Bayern Munich
8418,Jamal Musiala,1,1,0,0,0,0,0,S,Bayern Munich
8430,Chris Richards,1,5,0,0,0,0,0,S,Bayern Munich
5220,Kai Havertz,30,2467,12,59,58,3,0,F M S,Bayer Leverkusen
83,Kevin Volland,27,2060,10,77,34,3,0,D F M S,Bayer Leverkusen
6338,Lucas Alario,24,1156,7,49,13,6,0,F S,Bayer Leverkusen
5221,Leon Bailey,22,1098,5,29,21,0,2,D F M S,Bayer Leverkusen
6556,Moussa Diaby,28,1761,5,41,35,3,0,F M S,Bayer Leverkusen
186,Karim Bellarabi,26,1437,4,55,27,2,0,D F M S,Bayer Leverkusen
7067,Paulinho,13,280,3,9,7,1,0,M S,Bayer Leverkusen
42,Julian Baumgartlinger,27,1798,2,17,17,4,0,M S,Bayer Leverkusen
311,Sven Bender,33,2728,2,18,3,3,0,D,Bayer Leverkusen
421,Lars Bender,18,1377,2,14,18,3,0,D M S,Bayer Leverkusen
28,Mitchell Weiser,18,1165,1,7,5,3,0,D M S,Bayer Leverkusen
82,Nadiem Amiri,30,1855,1,42,54,3,0,D M S,Bayer Leverkusen
454,Charles Aránguiz,27,2129,1,16,23,2,0,M S,Bayer Leverkusen
5273,Kerem Demirbay,25,1580,1,30,41,2,1,F M S,Bayer Leverkusen
8397,Florian Wirtz,7,359,1,4,3,0,0,F M S,Bayer Leverkusen
183,Jonathan Tah,25,2091,0,6,5,4,1,D S,Bayer Leverkusen
185,Wendell,24,1906,0,10,15,4,1,D S,Bayer Leverkusen
281,Lukas Hradecky,34,3060,0,0,0,1,0,GK,Bayer Leverkusen
5219,Aleksandar Dragovic,15,1030,0,2,2,5,1,D S,Bayer Leverkusen
5222,Joel Pohjanpalo,1,1,0,0,0,0,0,S,Bayer Leverkusen
6316,Panagiotis Retsos,3,114,0,0,1,0,0,D S,Bayer Leverkusen
7899,Daley Sinkgraven,13,916,0,0,9,1,0,D S,Bayer Leverkusen
8317,Edmond Tapsoba,14,1058,0,3,1,2,0,D S,Bayer Leverkusen
8325,Exequiel Palacios,3,176,0,5,3,0,0,M S,Bayer Leverkusen
956,Andrej Kramaric,19,1411,12,44,28,3,0,F M S,Hoffenheim
7422,Christoph Baumgartner,26,1499,7,56,18,3,0,F M S,Hoffenheim
6271,Ihlas Bebou,32,2085,6,35,31,1,0,F M S,Hoffenheim
7900,Sargis Adamyan,15,739,5,21,6,1,0,F M S,Hoffenheim
6542,Jürgen Locadia,11,522,4,20,3,1,0,F S,Hoffenheim
7867,Robert Skov,31,2620,4,62,55,4,0,D F M S,Hoffenheim
8140,Munas Dabbur,14,786,4,24,8,4,0,F M S,Hoffenheim
74,Pavel Kaderábek,30,2477,2,27,39,2,0,D M S,Hoffenheim
84,Ermin Bicakcic,21,1175,2,7,2,0,0,D S,Hoffenheim
254,Steven Zuber,14,758,2,10,4,1,0,D M S,Hoffenheim
90,Sebastian Rudy,32,2744,1,25,53,9,0,D M S,Hoffenheim
251,Benjamin Hübner,25,2085,1,27,8,4,2,D,Hoffenheim
368,Konstantinos Stafylidis,7,388,1,4,5,0,0,D S,Hoffenheim
7986,Lucas Ribeiro,2,62,1,1,0,1,0,S,Hoffenheim
62,Lukas Rupp,7,344,0,5,1,0,0,M S,Hoffenheim
73,Oliver Baumann,30,2700,0,0,1,1,0,GK,Hoffenheim
116,Florian Grillitsch,31,2423,0,17,18,3,0,D M S,Hoffenheim
133,Kevin Vogt,11,962,0,0,1,2,0,D M,Hoffenheim
202,Håvard Nordtveit,11,693,0,2,1,2,0,D S,Hoffenheim
262,Leonardo Bittencourt,1,1,0,1,0,1,0,S,Hoffenheim
3834,Ishak Belfodil,5,268,0,9,5,0,0,F M S,Hoffenheim
5266,Vincenzo Grifo,1,13,0,0,0,0,0,S,Hoffenheim
5329,Stefan Posch,28,2327,0,25,5,9,0,D S,Hoffenheim
5355,Jacob Bruun Larsen,11,383,0,4,13,0,0,F M S,Hoffenheim
6081,Dennis Geiger,21,1142,0,12,30,3,0,M S,Hoffenheim
6327,Kevin Akpoguma,18,1131,0,2,2,2,0,D F S,Hoffenheim
7868,Diadie Samassékou,21,1305,0,6,9,4,0,M S,Hoffenheim
7869,Philipp Pentke,4,360,0,0,1,1,0,GK,Hoffenheim
8137,Maximilian Beier,6,93,0,5,1,1,0,S,Hoffenheim
8192,Melayro Bogarde,2,49,0,1,0,1,0,D S,Hoffenheim
8394,Ilay Elmkies,1,1,0,0,0,0,0,S,Hoffenheim
306,Florian Niederlechner,33,2762,13,78,29,1,0,F M S,Augsburg
267,Philipp Max,31,2722,8,36,59,5,0,D M,Augsburg
7810,Ruben Vargas,33,2549,6,60,23,8,0,M S,Augsburg
6357,Marco Richter,31,2304,4,64,21,2,0,M S,Augsburg
2655,Alfred Finnbogason,21,951,3,18,19,1,0,F S,Augsburg
417,Tin Jedvaj,31,2641,2,14,7,6,0,D M S,Augsburg
6096,Sergio Córdova,16,354,2,5,4,0,0,F S,Augsburg
7043,Eduard Löwen,16,654,2,10,12,0,0,M S,Augsburg
268,Daniel Baier,23,1952,1,16,10,6,0,M S,Augsburg
412,André Hahn,15,695,1,16,9,4,1,F M S,Augsburg
2659,Noah Joel Sarenren Bazee,10,383,1,4,5,1,0,M S,Augsburg
7197,Fredrik Jensen,10,449,1,6,2,0,0,F M S,Augsburg
8065,Iago,10,665,1,2,5,0,0,D M S,Augsburg
69,Carlos Gruezo,11,894,0,6,3,3,0,M S,Augsburg
171,Michael Gregoritsch,6,303,0,4,6,0,0,F M S,Augsburg
367,Jan Morávek,11,458,0,2,5,1,0,M S,Augsburg
543,Reece Oxford,12,351,0,2,0,0,0,M S,Augsburg
1303,Stephan Lichtsteiner,20,1357,0,2,8,3,1,D S,Augsburg
2633,Julian Schieber,2,33,0,1,0,1,0,S,Augsburg
2665,Jeffrey Gouweleeuw,21,1643,0,0,5,5,0,D S,Augsburg
4336,Raphael Framberger,18,1170,0,1,5,3,0,D S,Augsburg
5251,Rani Khedira,32,2668,0,9,11,8,0,D M,Augsburg
5259,Georg Teigl,3,107,0,1,0,0,0,D S,Augsburg
5260,Andreas Luthe,10,900,0,0,0,0,0,GK,Augsburg
6100,Felix Uduokhai,26,1954,0,4,5,3,0,D S,Augsburg
6292,Tomas Koubek,24,2160,0,0,1,2,0,GK,Augsburg
7808,Marek Suchy,7,390,0,2,0,1,0,D S,Augsburg
7809,Mads Pedersen,2,92,0,0,2,0,0,D S,Augsburg
29,Vedad Ibisevic,25,1270,7,28,12,4,0,F S,Hertha Berlin
5706,Dodi Lukebakio,30,2050,7,40,36,2,0,F M S,Hertha Berlin
7080,Matheus Cunha,11,750,5,35,8,3,0,F M S,Hertha Berlin
1669,Marko Grujic,29,2432,4,36,11,9,0,M,Hertha Berlin
4468,Dedryck Boyata,28,2442,4,16,2,8,1,D,Hertha Berlin
7090,Krzysztof Piatek,15,904,4,25,11,2,0,F M S,Hertha Berlin
7122,Javairo Dilrosun,23,1313,4,19,12,2,0,F M S,Hertha Berlin
27,Vladimir Darida,28,2267,3,43,49,6,1,M S,Hertha Berlin
26,Salomon Kalou,5,144,1,5,1,0,0,F S,Hertha Berlin
418,Niklas Stark,21,1738,1,10,4,8,0,D M S,Hertha Berlin
419,Maximilian Mittelstädt,26,1884,1,22,22,4,0,D M S,Hertha Berlin
2693,Marius Wolf,21,1415,1,14,19,1,1,D F M S,Hertha Berlin
3388,Karim Rekik,14,1260,1,5,3,0,0,D,Hertha Berlin
4280,Davie Selke,19,944,1,19,6,3,0,F S,Hertha Berlin
5238,Jordan Torunarigha,18,1460,1,2,8,3,0,D S,Hertha Berlin
19,Rune Jarstein,29,2547,0,0,1,1,1,GK,Hertha Berlin
23,Marvin Plattenhardt,17,1400,0,4,26,1,0,D M,Hertha Berlin
24,Per Skjelbred,24,1644,0,1,2,4,0,M S,Hertha Berlin
241,Mathew Leckie,7,178,0,2,0,0,0,M S,Hertha Berlin
270,Alexander Esswein,7,203,0,2,3,1,0,D S,Hertha Berlin
403,Lukas Klünter,23,1870,0,2,11,5,0,D M S,Hertha Berlin
434,Thomas Kraft,4,360,0,0,0,1,0,GK,Hertha Berlin
443,Peter Pekarík,9,772,0,3,7,2,0,D M,Hertha Berlin
5240,Ondrej Duda,7,459,0,7,5,2,0,M S,Hertha Berlin
5298,Arne Maier,14,522,0,6,10,0,0,M S,Hertha Berlin
6289,Santiago Ascacibar,8,631,0,2,2,2,0,M S,Hertha Berlin
6513,Dennis Smarsch,2,151,0,0,0,0,0,GK S,Hertha Berlin
7029,Pascal Köpke,4,120,0,6,0,0,0,F S,Hertha Berlin
7043,Eduard Löwen,7,301,0,5,0,0,0,M S,Hertha Berlin
7918,Daishawn Redan,1,16,0,1,0,0,0,S,Hertha Berlin
8341,Lazar Samardzic,3,37,0,0,0,0,0,S,Hertha Berlin
8396,Jessic Ngankam,4,73,0,0,2,0,0,S,Hertha Berlin
135,Yuya Osako,28,1879,8,45,29,2,0,F M S,Werder Bremen
6523,Milot Rashica,28,2295,8,73,40,2,0,F M S,Werder Bremen
6045,Davy Klaassen,33,2946,7,45,40,7,0,M,Werder Bremen
262,Leonardo Bittencourt,28,1912,4,42,32,6,0,D F M S,Werder Bremen
6098,Niclas Füllkrug,8,396,4,17,3,2,0,F S,Werder Bremen
7295,Joshua Sargent,28,1412,4,30,11,2,0,F M S,Werder Bremen
110,Theodor Gebre Selassie,28,2429,2,12,18,2,0,D M,Werder Bremen
125,Maximilian Eggestein,32,2858,1,45,31,6,0,D M,Werder Bremen
5340,Marco Friedl,27,2195,1,11,20,9,0,D M S,Werder Bremen
6084,Johannes Eggestein,14,502,1,15,6,1,1,F M S,Werder Bremen
21,Sebastian Langkamp,5,310,0,4,0,3,0,D S,Werder Bremen
114,Philipp Bargfrede,15,585,0,5,2,1,1,M S,Werder Bremen
115,Fin Bartels,14,310,0,7,5,2,0,F S,Werder Bremen
122,Claudio Pizarro,18,185,0,4,5,0,0,S,Werder Bremen
133,Kevin Vogt,14,1120,0,1,5,3,0,D M,Werder Bremen
184,Ömer Toprak,10,717,0,4,1,2,0,D S,Werder Bremen
407,Martin Harnik,2,2,0,0,0,1,0,S,Werder Bremen
1936,Niklas Moisander,22,1980,0,14,5,3,1,D,Werder Bremen
2642,Nuri Sahin,16,1268,0,12,28,3,1,M,Werder Bremen
2691,Milos Veljkovic,24,2066,0,7,5,7,0,D S,Werder Bremen
4255,Stefanos Kapino,1,90,0,0,0,0,0,GK,Werder Bremen
4280,Davie Selke,11,455,0,12,5,3,0,F S,Werder Bremen
6082,Jiri Pavlenka,33,2970,0,0,1,1,0,GK,Werder Bremen
6083,Ludwig Augustinsson,12,925,0,5,18,2,0,D M S,Werder Bremen
7044,Kevin Möhwald,1,74,0,3,0,0,0,S,Werder Bremen
7180,Michael Lang,9,542,0,5,3,0,0,D M S,Werder Bremen
7325,Benjamin Goller,10,272,0,2,2,0,0,F S,Werder Bremen
7815,Christian Groß,14,873,0,3,2,2,0,D M S,Werder Bremen
8048,Luc Ihorst,1,8,0,0,0,0,0,S,Werder Bremen
8117,Nick Woltemade,5,86,0,1,2,0,0,F S,Werder Bremen
307,Suat Serdar,20,1609,7,36,11,2,0,M S,Schalke 04
5717,Amine Harit,25,2117,6,29,44,3,0,F M S,Schalke 04
7059,Benito Raman,25,1627,4,34,15,2,0,F M S,Schalke 04
5360,Weston McKennie,28,2075,3,32,19,8,0,D M S,Schalke 04
7309,Ahmed Kutucu,25,636,3,16,6,2,0,F S,Schalke 04
7376,Ozan Kabak,26,1769,3,11,3,4,0,D S,Schalke 04
96,Salif Sané,15,1123,2,9,2,4,0,D M S,Schalke 04
157,Daniel Caligiuri,28,2306,2,44,38,5,0,D F M S,Schalke 04
1084,Jonjoe Kenny,31,2732,2,12,15,5,0,D,Schalke 04
7394,Rabbi Matondo,20,1174,2,23,12,1,0,F M S,Schalke 04
171,Michael Gregoritsch,14,841,1,24,9,2,0,F S,Schalke 04
88,Mark Uth,8,356,0,7,3,0,0,F M S,Schalke 04
285,Bastian Oczipka,34,3011,0,9,42,4,0,D S,Schalke 04
390,Fabian Reese,2,85,0,3,2,0,0,F S,Schalke 04
451,Matija Nastasic,16,1363,0,12,1,2,0,D S,Schalke 04
2456,Omar Mascarell,23,2036,0,10,10,4,0,M,Schalke 04
2638,Alessandro Schöpf,22,1417,0,15,11,3,0,M S,Schalke 04
2639,Alexander Nübel,26,2319,0,0,0,1,1,GK,Schalke 04
3290,Benjamin Stambouli,9,810,0,0,0,2,0,D,Schalke 04
5302,Guido Burgstaller,21,1220,0,35,8,3,0,F S,Schalke 04
6816,Jean-Clair Todibo,8,371,0,3,1,2,0,D S,Schalke 04
7286,Juan Miranda,11,785,0,5,12,2,0,D S,Schalke 04
7522,Nassim Boujellab,11,406,0,6,4,2,0,F M S,Schalke 04
7833,Münir Mercan,5,70,0,0,1,0,0,M S,Schalke 04
7903,Markus Schubert,9,738,0,0,1,0,0,GK S,Schalke 04
8148,Timo Becker,10,336,0,4,4,0,0,D M S,Schalke 04
8378,Malick Thiaw,4,70,0,1,0,0,0,S,Schalke 04
8406,Can Bozdogan,3,237,0,4,1,0,1,M,Schalke 04
8421,Jonas Hofmann,1,1,0,0,0,0,0,S,Schalke 04
1275,Robin Quaison,32,2631,13,71,28,2,0,F M S,Mainz 05
118,Levin Öztunali,27,1780,4,35,26,1,0,F M S,Mainz 05
2631,Karim Onisiwo,32,1728,4,41,31,3,0,F M S,Mainz 05
7073,Pierre Kunde,28,1884,4,39,10,6,0,M S,Mainz 05
7107,Jean-Paul Boëtius,28,2272,4,36,36,5,0,F M S,Mainz 05
5735,Jean-Philippe Mateta,18,1062,3,35,6,0,1,F S,Mainz 05
38,Daniel Brosinski,26,1694,2,23,55,3,0,D S,Mainz 05
7813,Jeremiah St. Juste,25,2118,2,12,5,7,0,D M S,Mainz 05
360,Ádám Szalai,27,1117,1,30,14,1,0,F S,Mainz 05
1673,Edimilson Fernandes,24,1486,1,23,8,5,1,D M S,Mainz 05
5989,Moussa Niakhate,33,2970,1,12,12,7,0,D,Mainz 05
6708,Bote Baku,30,2341,1,22,29,5,1,D M S,Mainz 05
7108,Jonathan Burkardt,8,244,1,7,1,0,0,F M S,Mainz 05
7814,Taiwo Awoniyi,12,461,1,14,5,1,0,F M S,Mainz 05
43,Danny Latza,23,1383,0,16,20,7,0,M S,Mainz 05
52,Alexander Hack,14,798,0,8,4,2,0,D S,Mainz 05
63,Alexandru Maxim,5,108,0,3,5,1,0,S,Mainz 05
276,Dong-Won Ji,4,99,0,0,0,1,0,M S,Mainz 05
449,Robin Zentner,22,1937,0,0,1,1,0,GK,Mainz 05
3517,Ronael Pierre Gabriel,8,584,0,2,3,3,0,D,Mainz 05
5133,Aarón Martín,22,1804,0,9,32,2,0,D M S,Mainz 05
5327,Jeffrey Bruma,8,678,0,7,0,3,0,D,Mainz 05
5328,Florian Müller,13,1123,0,0,0,0,0,GK S,Mainz 05
7106,Philipp Mwene,4,322,0,0,2,1,0,D,Mainz 05
7109,Leandro Barreiro Martins,18,941,0,8,6,4,0,M S,Mainz 05
6345,Jadon Sancho,32,2284,17,52,69,2,0,F M S,Borussia Dortmund
8260,Erling Haaland,15,1061,13,33,9,0,0,F S,Borussia Dortmund
319,Marco Reus,19,1505,11,47,22,1,0,F M S,Borussia Dortmund
3455,Raphael Guerreiro,29,2343,8,40,38,3,0,D M S,Borussia Dortmund
213,Thorgan Hazard,33,2405,7,50,57,3,0,F M S,Borussia Dortmund
2380,Paco Alcácer,11,527,5,16,5,0,0,F S,Borussia Dortmund
5197,Achraf Hakimi,33,2709,5,38,36,5,0,D M S,Borussia Dortmund
3059,Axel Witsel,28,2240,4,31,15,4,0,M S,Borussia Dortmund
261,Julian Brandt,33,2222,3,34,39,0,0,F M S,Borussia Dortmund
422,Mario Götze,15,513,3,8,11,0,0,F S,Borussia Dortmund
604,Emre Can,12,956,2,16,3,5,0,D M S,Borussia Dortmund
310,Lukasz Piszczek,29,2112,1,8,14,3,0,D S,Borussia Dortmund
313,Marcel Schmelzer,7,55,1,2,2,0,0,S,Borussia Dortmund
372,Julian Weigl,13,1027,1,9,4,4,0,D M S,Borussia Dortmund
373,Mats Hummels,31,2588,1,22,9,6,1,D,Borussia Dortmund
433,Nico Schulz,11,592,1,6,3,0,0,D S,Borussia Dortmund
6103,Dan-Axel Zagadou,15,977,1,4,6,1,0,D S,Borussia Dortmund
205,Mahmoud Dahoud,12,556,0,12,8,1,0,M S,Borussia Dortmund
263,Marwin Hitz,4,287,0,0,0,0,0,GK S,Borussia Dortmund
309,Roman Bürki,31,2773,0,0,0,0,0,GK,Borussia Dortmund
5230,Thomas Delaney,11,843,0,3,1,4,0,M,Borussia Dortmund
5355,Jacob Bruun Larsen,4,60,0,0,1,0,0,S,Borussia Dortmund
6490,Manuel Akanji,29,2309,0,8,3,2,0,D S,Borussia Dortmund
7486,Leonardo Balerdi,7,125,0,0,0,1,0,D S,Borussia Dortmund
8070,Mateu Morey,5,196,0,2,1,0,0,D S,Borussia Dortmund
8114,Tobias Raschl,1,23,0,0,0,0,0,S,Borussia Dortmund
8191,Giovanni Reyna,15,339,0,4,5,2,0,F M S,Borussia Dortmund
3310,Alassane Pléa,27,2159,10,77,39,0,2,F M S,Borussia M.Gladbach
5992,Marcus Thuram,31,2225,10,57,31,3,0,F M S,Borussia M.Gladbach
208,Lars Stindl,25,1436,9,34,27,4,0,F M S,Borussia M.Gladbach
5356,Breel Embolo,28,1544,8,46,21,4,0,F M S,Borussia M.Gladbach
420,Patrick Herrmann,27,1454,6,40,27,4,0,F M S,Borussia M.Gladbach
320,Jonas Hofmann,24,1638,5,23,34,3,0,M S,Borussia M.Gladbach
3349,Ramy Bensebaini,19,1450,5,23,12,6,1,D S,Borussia M.Gladbach
7065,Florian Neuhaus,30,2356,4,57,30,6,0,M S,Borussia M.Gladbach
206,Oscar Wendt,25,1674,2,9,22,3,0,D M S,Borussia M.Gladbach
6147,Denis Zakaria,23,1945,2,23,11,7,0,D M S,Borussia M.Gladbach
212,Nico Elvedi,32,2622,1,9,1,5,0,D S,Borussia M.Gladbach
315,Matthias Ginter,31,2782,1,17,8,2,0,D,Borussia M.Gladbach
7831,Stefan Lainer,31,2717,1,15,36,9,0,D M,Borussia M.Gladbach
79,Tobias Strobl,10,616,0,1,4,1,0,D M S,Borussia M.Gladbach
187,Christoph Kramer,22,1457,0,10,9,4,0,M S,Borussia M.Gladbach
199,Yann Sommer,34,3060,0,0,0,0,0,GK,Borussia M.Gladbach
201,Tony Jantschke,17,1018,0,4,7,6,0,D S,Borussia M.Gladbach
207,Ibrahima Traoré,7,144,0,4,3,0,0,M S,Borussia M.Gladbach
210,Raffael,8,51,0,8,4,0,0,S,Borussia M.Gladbach
327,Fabian Johnson,6,275,0,0,2,0,0,D M S,Borussia M.Gladbach
3715,Mamadou Doucouré,2,2,0,0,0,0,0,S,Borussia M.Gladbach
